"","id","first","last","hand","DOB","country","year","month","day"
"4498","204497","Galina","Dimitrova","U",NA,"BUL",1978,4,11
"4499","204498","Shiri","Burstein","U",NA,"ISR",1974,12,5
"4500","204499","Oana","Creanga","U",NA,"ROU",1981,8,30
"4501","204500","Christine","Silaghi","U",NA,"GER",1981,4,21
"4502","204501","Jovana","Krsikapa","U",NA,"YUG",1979,11,29
"4503","204502","Raluca","Ciochina","U",NA,"ROU",1983,2,16
"4504","204503","Zorica","Glisic","U",NA,"AUS",1975,8,20
"4505","204504","Denisa","Sobotkova","U",NA,"CZE",1978,9,14
"4506","204505","Sandra","Van Der Aa","U",NA,"NED",1972,6,28
"4507","204506","Gyorgyi","Zsiros","U",NA,"HUN",1982,2,25
"4508","204507","Sabrina","Valenti","R",NA,"ARG",1980,1,5
"4509","204508","Mariana","Faustinelli","U",NA,"ARG",1977,8,12
"4510","204509","Ana Valeria","Rolon","U",NA,"PAR",1976,1,8
"4511","204510","Sandra","Deamelio","U",NA,"ARG",1977,11,22
"4512","204511","Daniela","Muscolino","U",NA,"ARG",1980,2,14
"4513","204512","Mariana","Lopez Palacios","U",NA,"ARG",1977,6,18
"4514","204513","Lilian","Silva","U",NA,"BRA",1978,7,24
"4515","204514","Monique","Le Sueur","U",NA,"RSA",1979,1,4
"4516","204515","Ella","Ionescu","U",NA,"USA",1976,9,17
"4517","204516","Melody","Falco","U",NA,"MEX",1975,7,18
"4518","204517","Nathalie","Aizenberg","U",NA,"ARG",1981,11,13
"4519","204518","Brenda","Coassolo","U",NA,"ARG",1983,10,31
"4520","204519","Eugenia","Chialvo","L",NA,"ARG",1983,2,21
"4521","204520","Ariana","Rojas","U",NA,"PER",1981,12,18
"4522","204521","Florencia","Basile","U",NA,"ARG",1980,8,29
"4523","204522","Nicola","Trinder","U",NA,"GBR",1982,8,7
"4524","204523","Jindra","Gabrisova","U",NA,"CZE",1972,11,27
"4525","204524","Kim","Kilsdonk","L",NA,"NED",1979,3,31
"4526","204525","Dorota","Zaboklicka","U",NA,"POL",1981,11,19
"4527","204526","Rocio","Gonzalez","U",NA,"ESP",1982,10,29
"4528","204527","Susanne","Trik","U",NA,"NED",1979,9,6
"4529","204528","Adriana","Lopez","U",NA,"COL",1978,3,22
"4530","204529","Julia","Adlbrecht","U",NA,"AUT",1977,12,30
"4531","204530","Carla","Arguelles","U",NA,"GBR",1980,10,5
"4532","204531","Vicky","Navia","U",NA,"COL",1985,2,15
"4533","204532","Eugenia","Subbotina","U",NA,"BLR",1983,4,6
"4534","204533","Emily Ann","Marker","U",NA,"USA",1982,3,28
"4535","204534","Sandra","Beltran","U",NA,"COL",1985,5,30
"4536","204535","Samantha","Schoeffel","U",NA,"FRA",1981,1,24
"4537","204536","Barbara","Castro","U",NA,"CHI",1975,9,8
"4538","204537","Arina","Uratani","U",NA,"BRA",1980,5,23
"4539","204538","Audrey","Wilmart","U",NA,"BEL",1978,12,21
"4540","204539","Laura","Bernal","U",NA,"PAR",1978,1,27
"4541","204540","Maria Virginia","Francesca","U",NA,"VEN",1974,3,25
"4542","204541","Carolina","Guilliano","U",NA,"VEN",1982,10,10
"4543","204542","Ninfa","Marra","U",NA,"VEN",1974,7,3
"4544","204543","Mariela","Salinas","U",NA,"VEN",1980,2,12
"4545","204544","Jacquelyn","Rosen","U",NA,"USA",1980,11,17
"4546","204545","Caroline","Germar","U",NA,"GER",1976,3,16
"4547","204546","Analia","Longoni","U",NA,"VEN",1982,1,29
"4548","204547","Paola","Stephen","U",NA,"VEN",1980,2,21
"4549","204548","Fabiana","Taverna","U",NA,"VEN",1982,4,20
"4550","204549","Nelly","Pardo","U",NA,"VEN",1971,10,22
"4551","204550","Lesley","Kramer","U",NA,"USA",1978,10,11
"4552","204551","Siham Soumeya","Ben Nacer","U",NA,"ALG",1983,8,8
"4553","204552","Cristina","Madrid","U",NA,"ESP",1982,6,9
"4554","204553","Ines","Zouabi","U",NA,"TUN",1979,12,7
"4555","204554","Camilla","Hsu","U",NA,"GBR",1978,4,13
"4556","204555","Isabella","Mitterlehner","U",NA,"AUT",1979,6,27
"4557","204556","Aleksandra","Vucenovic","U",NA,"YUG",1981,8,31
"4558","204557","Silvia","Hegedis","U",NA,"YUG",1982,5,26
"4559","204558","Dina","Milosevic","U",NA,"YUG",1983,1,13
"4560","204559","Tamara","Aranda Nunez","U",NA,"ESP",1978,4,23
"4561","204560","Helena","Fremuthova","U",NA,"CZE",1976,7,5
"4562","204561","Ana","Gaspar","U",NA,"POR",1979,4,4
"4563","204562","Julia","Klein","U",NA,"GER",1981,8,17
"4564","204563","Lucy","Mcdonald","U",NA,"GBR",1979,2,15
"4565","204564","Ya Ming","Lin","U",NA,"CHN",1982,1,21
"4566","204565","Wei Na","Liu","U",NA,"CHN",1981,1,29
"4567","204566","Katarina","Basternakova","U",NA,"SVK",1982,10,12
"4568","204567","Vanina","Casanova","U",NA,"FRA",1973,6,21
"4569","204568","Jasmine","Angeli","U",NA,"ITA",1975,8,7
"4570","204569","Kristen","Sanderson","U",NA,"USA",1977,5,18
"4571","204570","Alejandra","Rivero","U",NA,"MEX",1983,3,14
"4572","204571","Michelle","Summerside","U",NA,"AUS",1978,5,3
"4573","204572","Maria Eugenia","Brito","R",NA,"MEX",1983,11,19
"4574","204573","Ana","Martin Ramirez","R",NA,"ESP",1981,7,17
"4575","204574","Anna","Nefedova","U",NA,"RUS",1982,10,26
"4576","204575","Helga","Vieira","U",NA,"ANG",1980,7,8
"4577","204576","Irina","Zvereva","U",NA,"URS",1967,4,11
"4578","204577","Linda","Tajnai","U",NA,"AUS",1981,9,14
"4579","204578","Deborah","Gaviria","R",NA,"PER",1978,11,14
"4580","204579","Giselle","Swart","U",NA,"RSA",1977,8,17
"4581","204580","Biljana","Dimovska","U",NA,"MKD",1982,6,14
"4582","204581","Linda","Fallon","U",NA,"AUS",1983,3,2
"4583","204582","Belinda","Kelly","U",NA,"AUS",1982,5,26
"4584","204583","Daniela","Salomon","U",NA,"GER",1983,4,19
"4585","204584","Carlota","Plantier Santos","U",NA,"POR",1982,1,5
"4586","204585","Ninel","Barkan","U",NA,"ISR",1973,11,18
"4587","204586","Cara","Abe","U",NA,"USA",1972,4,21
"4588","204587","Radhika","Tulpule","R",NA,"IND",1982,2,9
"4589","204588","Karen","Nugent","U",NA,"IRL",1976,6,29
"4590","204589","Petra","Spaar","U",NA,"SUI",1977,7,7
"4591","204590","Gina","Niland","U",NA,"IRL",1972,9,22
"4592","204591","Elsa","Oriain","U",NA,"IRL",1982,9,20
"4593","204592","Lydia","Perkins","U",NA,"GBR",1978,1,13
"4594","204593","Claire","Curran","R",NA,"GBR",1978,3,10
"4595","204594","Mhairi","Brown","R",NA,"GBR",1982,2,28
"4596","204595","Charlotte","Aagaard","U",NA,"DEN",1977,12,1
"4597","204596","Laura","Cartwright","U",NA,"GBR",1980,11,16
"4598","204597","Zuzanna","Liskocova","U",NA,"USA",1980,4,3
"4599","204598","Charlotte","Feasby","U",NA,"CAN",1978,9,6
"4600","204599","Alicia","Pillay","R",NA,"RSA",1980,3,24
"4601","204600","Monika","Starosta","U",NA,"POL",1972,12,21
"4602","204601","Aafje","Evers","U",NA,"NED",1975,2,12
"4603","204602","Lara","Bitter","U",NA,"NED",1975,4,24
"4604","204603","Katarzyna","Malec","U",NA,"POL",1975,8,15
"4605","204604","Gemma","Magin","U",NA,"ESP",1972,8,11
"4606","204605","Joana","Pedroso","U",NA,"POR",1974,2,6
"4607","204606","Mariana","Randrup","U",NA,"ARG",1973,3,30
"4608","204607","Helena","Ejeson","U",NA,"SWE",1981,1,3
"4609","204608","Sara","Pasquinoni","U",NA,"ITA",1981,8,21
"4610","204609","Giulia","Meruzzi","U",NA,"ITA",1982,7,31
"4611","204610","Nicola","Woodhouse","U",NA,"GBR",1979,2,18
"4612","204611","Karina","Maliska","U",NA,"BRA",1979,9,6
"4613","204612","Fernanda","Tsucamoto","U",NA,"BRA",1977,7,9
"4614","204613","Veronika","Subertova","U",NA,"SVK",1982,8,30
"4615","204614","Katie","Granson","U",NA,"USA",1980,9,11
"4616","204615","Laurence","Garcia Clement","U",NA,"FRA",1968,1,15
"4617","204616","Severine","Arpajou","U",NA,"FRA",1976,3,11
"4618","204617","Anna","Font Estrada","R",NA,"ESP",1980,1,16
"4619","204618","Caroline Ann","Basu","U",NA,"GER",1983,7,21
"4620","204619","Regina","Temez","U",NA,"ESP",1983,6,14
"4621","204620","Fatima","Olaso De La Rica","U",NA,"ESP",1980,9,10
"4622","204621","Raquel","Ortega Herran","U",NA,"ESP",1978,5,25
"4623","204622","Ana","Sans","U",NA,"ESP",1978,10,3
"4624","204623","Ursula","Albizuri","U",NA,"ESP",1979,1,28
"4625","204624","Michino","Meguro","U",NA,"ESP",1981,9,9
"4626","204625","Meritxell","Mimo Bravo","U",NA,"ESP",1979,4,28
"4627","204626","Carolina","Rodriguez Magdalena","U",NA,"ESP",1982,5,17
"4628","204627","Marta","Mir Portell","R",NA,"ESP",1983,6,1
"4629","204628","Marta","Sanchez Soto","U",NA,"ESP",1984,2,4
"4630","204629","Emma","Gott","U",NA,"AUS",1982,1,9
"4631","204630","Lotty","Seelen","U",NA,"NED",1977,1,11
"4632","204631","Marilyn","Baker","R",NA,"USA",1974,1,14
"4633","204632","Natascha","De Kramer","U",NA,"NED",1976,3,8
"4634","204633","Paola","Palencia","U",NA,"MEX",1979,3,16
"4635","204634","Bettina","Horvath","U",NA,"HUN",1979,5,12
"4636","204635","Diana","Costa","U",NA,"POR",1983,2,9
"4637","204636","Julia","Biffar","U",NA,"GER",1983,9,4
"4638","204637","Michou","Tulfer","U",NA,"NED",1980,2,8
"4639","204638","Valeria","Bondarenko","U",NA,"UKR",1982,6,20
"4640","204639","Olga","Teplynska","R",NA,"UKR",1979,1,1
"4641","204640","Olga","Glouschenko","U",NA,"BLR",1978,1,25
"4642","204641","Lena","Sherbakov","U",NA,"USA",1983,5,10
"4643","204642","Brandi","Freudenberg","U",NA,"USA",1977,6,12
"4644","204643","Aniela","Mojzis","U",NA,"RSA",1982,6,15
"4645","204644","Andrea","Nathan","U",NA,"USA",1978,2,4
"4646","204645","Tanja","Hirschauer","U",NA,"GER",1983,5,11
"4647","204646","Ivana","Zupa","U",NA,"GER",1982,12,15
"4648","204647","Jing Jing","Liu","U",NA,"CHN",1983,9,2
"4649","204648","Reiko","Ino","R",NA,"JPN",1978,4,10
"4650","204649","Kim Trang","Nguyen","U",NA,"VIE",1970,5,7
"4651","204650","Anita","Kurimay","U",NA,"HUN",1978,6,27
"4652","204651","Vanessa","Castellano","U",NA,"ESP",1976,9,12
"4653","204652","Sara","Walker","U",NA,"USA",1980,10,22
"4654","204653","Hillary","Adams","U",NA,"USA",1982,4,17
"4655","204654","Kelly","Simkin","U",NA,"GBR",1981,5,12
"4656","204655","Gulberk","Gultekin","U",NA,"TUR",1974,4,4
"4657","204656","Kate","Elliott","U",NA,"GBR",1980,9,2
"4658","204657","Mariel","Verban","U",NA,"USA",1980,2,20
"4659","204658","Whitney","Laiho","U",NA,"USA",1980,5,8
"4660","204659","Darian","Chappel","U",NA,"USA",1979,6,15
"4661","204660","Sylvie","Sallaberry","U",NA,"FRA",1978,10,14
